ts_iso,ts_epoch_ms,lat,lon,sog_kn,cog_deg,gps_valid,gps_accuracy_m,wind_dir_deg,wind_calibrated,wind_calib_state,wind_net_deg,wind_range_deg,closehauled_twa_deg,closehauled_samples,downwind_twa_deg,calib_mode_on,smart_mode_on,active_boat_profile,vmg_kn,distance_traveled_m,home_active,home_bearing_deg,home_dist_m,home_rec_heading_deg,home_maneuver_needed,home_vmc_kn,home_eta_s,train_mode,competition_active,comp_leg,comp_bearing_deg,comp_dist_m,comp_rec_heading_deg,comp_maneuver_needed,comp_lap_count,comp_is_estimated,lake_dist_m,lake_dist_pct,watch_connected,operation_mode,app_role,status_text,status_level,event
14:29:17,1786796957972,46.8231195,10.5174788,6.8034539999999994,239.0,true,3.79,238.81460338641273,true,IDLE,9.876118223896583,9.876118223896583,43.0,0,149.0,false,false,musto-skiff-default,6.803418382994146,1481.7304259997466,false,,,,,,,OFF,false,,,,,,,,,,true,WITH_WATCH,SAILOR,Kalibrierung abgebrochen.,AMBER,
14:29:18,1786796958978,46.8231051,10.5174449,5.598270942455292,236.0,true,3.79,238.81460338641273,true,IDLE,9.876118223896583,9.876118223896583,43.0,0,149.0,false,false,musto-skiff-default,5.591517491860505,1484.7663175403304,false,,,,,,,OFF,false,,,,,,,,,,true,WITH_WATCH,SAILOR,Kalibrierung abgebrochen.,AMBER,
14:29:19,1786796959983,46.8230886,10.5174195,4.956802107310295,222.0,true,3.79,238.81460338641273,true,IDLE,9.876118223896583,9.876118223896583,43.0,0,149.0,false,false,musto-skiff-default,4.744877992855195,1487.431090628426,false,,,,,,,OFF,false,,,,,,,,,,true,WITH_WATCH,SAILOR,Kalibrierung abgebrochen.,AMBER,
14:29:20,1786796960990,46.8230702,10.5173949,5.345571,223.0,true,3.79,238.81460338641273,true,IDLE,9.876118223896583,9.876118223896583,43.0,0,149.0,false,false,musto-skiff-default,5.143233462778097,1490.204055713803,false,,,,,,,OFF,false,,,,,,,,,,true,WITH_WATCH,SAILOR,Kalibrierung abgebrochen.,AMBER,
14:29:21,1786796961997,46.8230534,10.5173631,5.889847264386177,232.0,true,3.79,238.81460338641273,true,IDLE,9.876118223896583,9.876118223896583,43.0,0,149.0,false,false,musto-skiff-default,5.8482372450168905,1493.2608154565385,false,,,,,,,OFF,false,,,,,,,,,,true,WITH_WATCH,SAILOR,Kalibrierung abgebrochen.,AMBER,
14:29:23,1786796963003,46.8230397,10.5173254,6.453561950234413,240.0,true,3.79,238.81460338641273,true,IDLE,1.6275242083578974,9.876118223896583,43.0,0,149.0,false,false,musto-skiff-default,6.4521808153457,1496.5086642813378,false,,,,,,,OFF,false,,,,,,,,,,true,WITH_WATCH,SAILOR,Kalibrierung abgebrochen.,AMBER,
14:29:24,1786796964009,46.8230311,10.5172821,6.78401557853794,259.0,true,3.79,238.81460338641273,true,IDLE,1.6275242083578974,9.876118223896583,43.0,0,149.0,false,false,musto-skiff-default,6.367348131857047,1499.9391495229108,false,,,,,,,OFF,false,,,,,,,,,,true,WITH_WATCH,SAILOR,Kalibrierung abgebrochen.,AMBER,
14:29:25,1786796965015,46.8230236,10.5172329,7.7559375785379405,258.0,true,3.79,238.81460338641273,true,IDLE,1.6275242083578974,9.876118223896583,43.0,0,149.0,false,false,musto-skiff-default,7.325174047647379,1503.77433082629,false,,,,,,,OFF,false,,,,,,,,,,true,WITH_WATCH,SAILOR,Kalibrierung abgebrochen.,AMBER,
14:29:26,1786796966022,46.8230397,10.5171609,10.632826272165298,285.0,true,3.79,238.81460338641273,true,IDLE,1.6275242083578974,9.876118223896583,43.0,0,149.0,false,false,musto-skiff-default,7.361393901095751,1509.5375943210581,false,,,,,,,OFF,false,,,,,,,,,,true,WITH_WATCH,SAILOR,Kalibrierung abgebrochen.,AMBER,
14:29:27,1786796967033,46.8230498,10.5171009,9.466520057544708,286.0,true,3.79,238.81460338641273,true,IDLE,1.6275242083578974,9.876118223896583,43.0,0,149.0,false,false,musto-skiff-default,6.433714869114411,1514.2388416728295,false,,,,,,,OFF,false,,,,,,,,,,true,WITH_WATCH,SAILOR,Kalibrierung abgebrochen.,AMBER,
14:29:28,1786796968041,46.823059,10.5170408,8.786174842924117,284.0,true,3.79,238.81460338641273,true,IDLE,1.6275242083578974,9.876118223896583,43.0,0,149.0,false,false,musto-skiff-default,6.192628177395067,1518.9246155787519,false,,,,,,,OFF,false,,,,,,,,,,true,WITH_WATCH,SAILOR,Kalibrierung abgebrochen.,AMBER,
14:29:29,1786796969048,46.8230693,10.5169797,8.863928528772353,285.0,true,3.79,238.81460338641273,true,IDLE,1.6275242083578974,9.876118223896583,43.0,0,149.0,false,false,musto-skiff-default,6.136738035706246,1523.712445123263,false,,,,,,,OFF,false,,,,,,,,,,true,WITH_WATCH,SAILOR,Kalibrierung abgebrochen.,AMBER,
14:29:30,1786796970055,46.8230817,10.5169215,9.019435900468826,288.0,true,3.79,238.81460338641273,true,IDLE,1.6275242083578974,9.876118223896583,43.0,0,149.0,false,false,musto-skiff-default,5.895225279115966,1528.3503204093395,false,,,,,,,OFF,false,,,,,,,,,,true,WITH_WATCH,SAILOR,Kalibrierung abgebrochen.,AMBER,
14:29:31,1786796971062,46.8230914,10.5168657,8.630667471227646,284.0,true,3.79,238.81460338641273,true,IDLE,1.6275242083578974,9.876118223896583,43.0,0,149.0,false,false,musto-skiff-default,6.083024242921152,1532.7307575343007,false,,,,,,,OFF,false,,,,,,,,,,true,WITH_WATCH,SAILOR,Kalibrierung abgebrochen.,AMBER,
14:29:32,1786796972069,46.8231014,10.5168094,8.611228586317061,284.0,true,3.79,238.81460338641273,true,IDLE,1.6275242083578974,9.876118223896583,43.0,0,149.0,false,false,musto-skiff-default,6.06932342446642,1537.1563387822212,false,,,,,,,OFF,false,,,,,,,,,,true,WITH_WATCH,SAILOR,Kalibrierung abgebrochen.,AMBER,
14:29:33,1786796973076,46.823112,10.5167548,8.241898115089416,285.0,true,3.79,238.81460338641273,true,IDLE,1.6275242083578974,9.876118223896583,43.0,0,149.0,false,false,musto-skiff-default,5.706089516077122,1541.4745774656164,false,,,,,,,OFF,false,,,,,,,,,,true,WITH_WATCH,SAILOR,Kalibrierung abgebrochen.,AMBER,
14:29:34,1786796974084,46.8231268,10.5167028,8.300213842924117,293.0,true,3.79,238.81460338641273,true,IDLE,1.6275242083578974,9.876118223896583,43.0,0,149.0,false,false,musto-skiff-default,4.8569894676707746,1545.7596356719525,false,,,,,,,OFF,false,,,,,,,,,,true,WITH_WATCH,SAILOR,Kalibrierung abgebrochen.,AMBER,
14:29:35,1786796975090,46.8231415,10.5166574,6.958961371696472,294.0,true,3.79,238.81460338641273,true,IDLE,1.6275242083578974,9.876118223896583,43.0,0,149.0,false,false,musto-skiff-default,3.97302999907127,1549.5811333394283,false,,,,,,,OFF,false,,,,,,,,,,true,WITH_WATCH,SAILOR,Kalibrierung abgebrochen.,AMBER,
14:29:36,1786796976098,46.8231554,10.5166158,6.647946628303528,295.0,true,3.79,238.81460338641273,true,IDLE,1.6275242083578974,9.876118223896583,43.0,0,149.0,false,false,musto-skiff-default,3.6996314695415498,1553.1035050739008,false,,,,,,,OFF,false,,,,,,,,,,true,WITH_WATCH,SAILOR,Kalibrierung abgebrochen.,AMBER,
14:29:37,1786796977105,46.8231695,10.5165729,7.133907628303527,294.0,true,3.79,238.81460338641273,true,IDLE,1.6275242083578974,9.876118223896583,43.0,0,149.0,false,false,musto-skiff-default,4.072910812974338,1556.7245902357633,false,,,,,,,OFF,false,,,,,,,,,,true,WITH_WATCH,SAILOR,Kalibrierung abgebrochen.,AMBER,
14:29:38,1786796978113,46.8231818,10.5165274,7.289415,290.0,true,3.79,238.81460338641273,true,IDLE,1.6275242083578974,9.876118223896583,43.0,0,149.0,false,false,musto-skiff-default,4.569023009533869,1560.4468530509844,false,,,,,,,OFF,false,,,,,,,,,,true,WITH_WATCH,SAILOR,Kalibrierung abgebrochen.,AMBER,
14:29:39,1786796979121,46.823193,10.5164791,7.522676057544708,289.0,true,3.79,238.81460338641273,true,IDLE,1.6275242083578974,9.876118223896583,43.0,0,149.0,false,false,musto-skiff-default,4.816810828977302,1564.3270638460046,false,,,,,,,OFF,false,,,,,,,,,,true,WITH_WATCH,SAILOR,Kalibrierung abgebrochen.,AMBER,
14:29:40,1786796980126,46.8232049,10.5164296,7.7559375785379405,288.0,true,3.79,238.81460338641273,true,IDLE,1.6275242083578974,9.876118223896583,43.0,0,149.0,false,false,musto-skiff-default,5.0693856889504225,1568.3189751026891,false,,,,,,,OFF,false,,,,,,,,,,true,WITH_WATCH,SAILOR,Kalibrierung abgebrochen.,AMBER,
14:29:41,1786796981134,46.823218,10.5163805,7.775376,289.0,true,3.79,238.81460338641273,true,IDLE,1.6275242083578974,9.876118223896583,43.0,0,149.0,false,false,musto-skiff-default,4.9786159911283185,1572.3287083879673,false,,,,,,,OFF,false,,,,,,,,,,true,WITH_WATCH,SAILOR,Kalibrierung abgebrochen.,AMBER,
14:29:42,1786796982143,46.8232309,10.5163317,7.717060735613822,289.0,true,3.79,238.81460338641273,true,IDLE,1.6275242083578974,9.876118223896583,43.0,0,149.0,false,false,musto-skiff-default,4.941276406804692,1576.3091151139415,false,,,,,,,OFF,false,,,,,,,,,,true,WITH_WATCH,SAILOR,Kalibrierung abgebrochen.,AMBER,
14:29:43,1786796983149,46.8232446,10.5162858,7.464360793158531,289.0,true,3.79,238.81460338641273,true,IDLE,1.6275242083578974,9.876118223896583,43.0,0,149.0,false,false,musto-skiff-default,4.779471244653676,1580.119222525069,false,,,,,,,OFF,false,,,,,,,,,,true,WITH_WATCH,SAILOR,Kalibrierung abgebrochen.,AMBER,
14:29:44,1786796984155,46.8232563,10.5162388,7.48379921462059,292.0,true,3.79,238.81460338641273,true,IDLE,1.6275242083578974,9.876118223896583,43.0,0,149.0,false,false,musto-skiff-default,4.484499545215299,1583.9245320124157,false,,,,,,,OFF,false,,,,,,,,,,true,WITH_WATCH,SAILOR,Kalibrierung abgebrochen.,AMBER,
14:29:45,1786796985162,46.8232657,10.5161925,6.97839979315853,288.0,true,3.79,238.81460338641273,true,IDLE,1.6275242083578974,9.876118223896583,43.0,0,149.0,false,false,musto-skiff-default,4.5611764773745325,1587.5990738746495,false,,,,,,,OFF,false,,,,,,,,,,true,WITH_WATCH,SAILOR,Kalibrierung abgebrochen.,AMBER,
14:29:46,1786796986169,46.8232747,10.5161505,6.453561950234413,290.0,true,3.79,238.81460338641273,true,IDLE,1.6275242083578974,9.876118223896583,43.0,0,149.0,false,false,musto-skiff-default,4.045108289769934,1590.947691616568,false,,,,,,,OFF,false,,,,,,,,,,true,WITH_WATCH,SAILOR,Kalibrierung abgebrochen.,AMBER,
14:29:47,1786796987177,46.8232817,10.5161059,6.861769264386177,284.0,true,3.79,238.81460338641273,true,IDLE,1.6275242083578974,9.876118223896583,43.0,0,149.0,false,false,musto-skiff-default,4.836278181698398,1594.4292174877896,false,,,,,,,OFF,false,,,,,,,,,,true,WITH_WATCH,SAILOR,Kalibrierung abgebrochen.,AMBER,
14:29:48,1786796988184,46.823285,10.516059,7.017276636082649,276.0,true,3.79,238.81460338641273,true,IDLE,1.6275242083578974,9.876118223896583,43.0,0,149.0,false,false,musto-skiff-default,5.59055195403178,1598.0164313129737,false,,,,,,,OFF,false,,,,,,,,,,true,WITH_WATCH,SAILOR,Kalibrierung abgebrochen.,AMBER,
14:29:49,1786796989192,46.8232856,10.5160128,6.881207685848236,271.0,true,3.79,238.81460338641273,true,IDLE,1.6275242083578974,9.876118223896583,43.0,0,149.0,false,false,musto-skiff-default,5.82376532119067,1601.532201408682,false,,,,,,,OFF,false,,,,,,,,,,true,WITH_WATCH,SAILOR,Kalibrierung abgebrochen.,AMBER,
14:29:50,1786796990200,46.8232827,10.5159642,7.211661314151764,265.0,true,3.79,238.81460338641273,true,IDLE,1.6275242083578974,9.876118223896583,43.0,0,149.0,false,false,musto-skiff-default,6.471534789742546,1605.24397684437,false,,,,,,,OFF,false,,,,,,,,,,true,WITH_WATCH,SAILOR,Kalibrierung abgebrochen.,AMBER,
14:29:51,1786796991209,46.8232735,10.5159224,6.395246685848236,257.0,true,3.79,238.81460338641273,true,IDLE,1.6275242083578974,9.876118223896583,43.0,0,149.0,false,false,musto-skiff-default,6.0758145234920224,1608.5848181870667,false,,,,,,,OFF,false,,,,,,,,,,true,WITH_WATCH,SAILOR,Kalibrierung abgebrochen.,AMBER,
14:29:52,1786796992217,46.8232595,10.515896,4.9373636858482355,233.0,true,3.79,238.81460338641273,true,IDLE,1.6275242083578974,9.876118223896583,43.0,0,149.0,false,false,musto-skiff-default,4.911960552575518,1611.1260937761406,false,,,,,,,OFF,false,,,,,,,,,,true,WITH_WATCH,SAILOR,Kalibrierung abgebrochen.,AMBER,
14:29:53,1786796993226,46.8232448,10.515876,4.412525842924118,221.0,true,3.79,238.81460338641273,true,IDLE,1.6275242083578974,9.876118223896583,43.0,0,149.0,false,false,musto-skiff-default,4.200951613949955,1613.3593405279653,false,,,,,,,OFF,false,,,,,,,,,,true,WITH_WATCH,SAILOR,Kalibrierung abgebrochen.,AMBER,
14:29:54,1786796994234,46.8232302,10.5158583,4.218141628303528,216.0,true,3.79,238.81460338641273,true,IDLE,1.6275242083578974,9.876118223896583,43.0,0,149.0,false,false,musto-skiff-default,3.888132587898975,1615.4686539829574,false,,,,,,,OFF,false,,,,,,,,,,true,WITH_WATCH,SAILOR,Kalibrierung abgebrochen.,AMBER,
14:29:55,1786796995243,46.8232159,10.5158413,3.9460032643861767,220.0,true,3.79,238.81460338641273,true,IDLE,1.6275242083578974,9.876118223896583,43.0,0,149.0,false,false,musto-skiff-default,3.735156831829197,1617.518383592788,false,,,,,,,OFF,false,,,,,,,,,,true,WITH_WATCH,SAILOR,Kalibrierung abgebrochen.,AMBER,
14:29:56,1786796996250,46.8232044,10.5158232,3.6544267107310295,220.0,true,3.79,238.81460338641273,true,IDLE,1.6275242083578974,9.876118223896583,43.0,0,149.0,false,false,musto-skiff-default,3.459160061574206,1619.3976671737482,false,,,,,,,OFF,false,,,,,,,,,,true,WITH_WATCH,SAILOR,Kalibrierung abgebrochen.,AMBER,
14:29:57,1786796997258,46.8231916,10.5158095,3.3822885785379406,212.0,true,3.79,238.81460338641273,true,IDLE,1.6275242083578974,9.876118223896583,43.0,0,149.0,false,false,musto-skiff-default,3.018594033888911,1621.1618390191347,false,,,,,,,OFF,false,,,,,,,,,,true,WITH_WATCH,SAILOR,Kalibrierung abgebrochen.,AMBER,
14:29:58,1786796998266,46.8231821,10.5157932,3.1295888678069113,237.0,true,3.79,238.81460338641273,true,IDLE,1.6275242083578974,9.876118223896583,43.0,0,149.0,false,false,musto-skiff-default,3.128019447887997,1622.7909349654835,false,,,,,,,OFF,false,,,,,,,,,,true,WITH_WATCH,SAILOR,Kalibrierung abgebrochen.,AMBER,
14:29:59,1786796999275,46.8231705,10.5157754,3.907126421462059,226.0,true,3.79,238.81460338641273,true,IDLE,1.6275242083578974,9.876118223896583,43.0,0,149.0,false,false,musto-skiff-default,3.809811057059517,1624.6612085737374,false,,,,,,,OFF,false,,,,,,,,,,true,WITH_WATCH,SAILOR,Kalibrierung abgebrochen.,AMBER,
14:30:00,1786797000283,46.8231584,10.5157543,3.926564842924118,231.0,true,3.79,238.81460338641273,true,IDLE,1.6275242083578974,9.876118223896583,43.0,0,149.0,false,false,musto-skiff-default,3.890099689214381,1626.7558621104158,false,,,,,,,OFF,false,,,,,,,,,,true,WITH_WATCH,SAILOR,Kalibrierung abgebrochen.,AMBER,
14:30:01,1786797001291,46.8231467,10.5157313,4.1987032068414685,231.0,true,3.79,238.81460338641273,true,IDLE,1.6275242083578974,9.876118223896583,43.0,0,149.0,false,false,musto-skiff-default,4.159710763333258,1628.936441322203,false,,,,,,,OFF,false,,,,,,,,,,true,WITH_WATCH,SAILOR,Kalibrierung abgebrochen.,AMBER,
14:30:02,1786797002299,46.8231325,10.5157102,4.276456892689705,223.0,true,3.79,238.81460338641273,true,IDLE,1.6275242083578974,9.876118223896583,43.0,0,149.0,false,false,musto-skiff-default,4.114586859403745,1631.1882087960234,false,,,,,,,OFF,false,,,,,,,,,,true,WITH_WATCH,SAILOR,Kalibrierung abgebrochen.,AMBER,
14:30:03,1786797003307,46.823118,10.5156866,4.704102628303527,229.0,true,3.79,238.81460338641273,true,IDLE,1.6275242083578974,9.876118223896583,43.0,0,149.0,false,false,musto-skiff-default,4.635255658835361,1633.6014711125442,false,,,,,,,OFF,false,,,,,,,,,,true,WITH_WATCH,SAILOR,Kalibrierung abgebrochen.,AMBER,
14:30:04,1786797004315,46.8231048,10.5156613,4.490279528772354,230.0,true,3.79,238.81460338641273,true,IDLE,1.6275242083578974,9.876118223896583,43.0,0,149.0,false,false,musto-skiff-default,4.437246439167047,1636.0221811695546,false,,,,,,,OFF,false,,,,,,,,,,true,WITH_WATCH,SAILOR,Kalibrierung abgebrochen.,AMBER,
14:30:05,1786797005324,46.8230914,10.5156404,3.907126421462059,224.0,true,3.79,238.81460338641273,true,IDLE,1.6275242083578974,9.876118223896583,43.0,0,149.0,false,false,musto-skiff-default,3.777246701383861,1638.2013620080609,false,,,,,,,OFF,false,,,,,,,,,,true,WITH_WATCH,SAILOR,Kalibrierung abgebrochen.,AMBER,
14:30:06,1786797006327,46.8230782,10.5156216,3.8682495785379407,226.0,true,3.79,238.81460338641273,true,IDLE,1.6275242083578974,9.876118223896583,43.0,0,149.0,false,false,musto-skiff-default,3.771902525300146,1640.2508553673679,false,,,,,,,OFF,false,,,,,,,,,,true,WITH_WATCH,SAILOR,Kalibrierung abgebrochen.,AMBER,
14:30:07,1786797007334,46.8230644,10.515603,3.984880107310295,228.0,true,3.79,238.81460338641273,true,IDLE,1.6275242083578974,9.876118223896583,43.0,0,149.0,false,false,musto-skiff-default,3.9141064831882844,1642.3382997707522,false,,,,,,,OFF,false,,,,,,,,,,true,WITH_WATCH,SAILOR,Kalibrierung abgebrochen.,AMBER,
14:30:08,1786797008341,46.8230503,10.5155843,4.15982636391735,220.0,true,3.79,238.81460338641273,true,IDLE,1.6275242083578974,9.876118223896583,43.0,0,149.0,false,false,musto-skiff-default,3.937554741183434,1644.455493071264,false,,,,,,,OFF,false,,,,,,,,,,true,WITH_WATCH,SAILOR,Kalibrierung abgebrochen.,AMBER,
14:30:09,1786797009348,46.8230353,10.5155637,4.56803321462059,219.0,true,3.79,238.81460338641273,true,IDLE,1.6275242083578974,9.876118223896583,43.0,0,149.0,false,false,musto-skiff-default,4.297580075689061,1646.7442908884639,false,,,,,,,OFF,false,,,,,,,,,,true,WITH_WATCH,SAILOR,Kalibrierung abgebrochen.,AMBER,
14:30:10,1786797010356,46.823022,10.515543,3.829372735613823,228.0,true,3.79,238.81460338641273,true,IDLE,1.6275242083578974,9.876118223896583,43.0,0,149.0,false,false,musto-skiff-default,3.761361006448817,1648.9047673033078,false,,,,,,,OFF,false,,,,,,,,,,true,WITH_WATCH,SAILOR,Kalibrierung abgebrochen.,AMBER,
14:30:11,1786797011364,46.8230109,10.5155182,4.56803321462059,236.0,true,3.79,238.81460338641273,true,IDLE,1.6275242083578974,9.876118223896583,43.0,0,149.0,false,false,musto-skiff-default,4.5625225869736985,1651.159514415389,false,,,,,,,OFF,false,,,,,,,,,,true,WITH_WATCH,SAILOR,Kalibrierung abgebrochen.,AMBER,
14:30:12,1786797012373,46.8229993,10.5154918,4.179264785379409,234.0,true,3.79,238.81460338641273,true,IDLE,1.6275242083578974,9.876118223896583,43.0,0,149.0,false,false,musto-skiff-default,4.164518246701169,1653.5466586390055,false,,,,,,,OFF,false,,,,,,,,,,true,WITH_WATCH,SAILOR,Kalibrierung abgebrochen.,AMBER,
14:30:13,1786797013380,46.8229865,10.51547,4.1987032068414685,224.0,true,3.79,238.81460338641273,true,IDLE,1.6275242083578974,9.876118223896583,43.0,0,149.0,false,false,musto-skiff-default,4.059130964131201,1655.7322807938433,false,,,,,,,OFF,false,,,,,,,,,,true,WITH_WATCH,SAILOR,Kalibrierung abgebrochen.,AMBER,
14:30:14,1786797014388,46.8229709,10.5154489,4.645787363917351,222.0,true,3.79,238.81460338641273,true,IDLE,1.6275242083578974,9.876118223896583,43.0,0,149.0,false,false,musto-skiff-default,4.447160436368064,1658.0958186644395,false,,,,,,,OFF,false,,,,,,,,,,true,WITH_WATCH,SAILOR,Kalibrierung abgebrochen.,AMBER,
14:30:15,1786797015397,46.8229559,10.5154263,4.529156371696472,225.0,true,3.79,238.81460338641273,true,IDLE,1.6275242083578974,9.876118223896583,43.0,0,149.0,false,false,musto-skiff-default,4.398143510848557,1660.4913926788013,false,,,,,,,OFF,false,,,,,,,,,,true,WITH_WATCH,SAILOR,Kalibrierung abgebrochen.,AMBER,
14:30:16,1786797016405,46.8229432,10.5154046,4.101510636082649,231.0,true,3.79,238.81460338641273,true,IDLE,1.6275242083578974,9.876118223896583,43.0,0,149.0,false,false,musto-skiff-default,4.063420798840716,1662.664003401876,false,,,,,,,OFF,false,,,,,,,,,,true,WITH_WATCH,SAILOR,Kalibrierung abgebrochen.,AMBER,
14:30:17,1786797017414,46.8229318,10.5153841,3.926564842924118,228.0,true,3.79,238.81460338641273,true,IDLE,1.6275242083578974,9.876118223896583,43.0,0,149.0,false,false,musto-skiff-default,3.8568269294109845,1664.673905875183,false,,,,,,,OFF,false,,,,,,,,,,true,WITH_WATCH,SAILOR,Kalibrierung abgebrochen.,AMBER,
14:30:18,1786797018423,46.8229203,10.515368,3.421165421462059,218.0,true,3.79,238.81460338641273,true,IDLE,1.6275242083578974,9.876118223896583,43.0,0,149.0,false,false,musto-skiff-default,3.1978835302074673,1666.4447126552434,false,,,,,,,OFF,false,,,,,,,,,,true,WITH_WATCH,SAILOR,Kalibrierung abgebrochen.,AMBER,
14:30:19,1786797019432,46.8229081,10.5153542,3.460042264386177,217.0,true,3.79,238.81460338641273,true,IDLE,1.6275242083578974,9.876118223896583,43.0,0,149.0,false,false,musto-skiff-default,3.2122725945262833,1668.1601627291782,false,,,,,,,OFF,false,,,,,,,,,,true,WITH_WATCH,SAILOR,Kalibrierung abgebrochen.,AMBER,
14:30:20,1786797020441,46.8228946,10.5153382,3.907126421462059,223.0,true,3.79,238.81460338641273,true,IDLE,1.6275242083578974,9.876118223896583,43.0,0,149.0,false,false,musto-skiff-default,3.759236076776102,1670.0928786394509,false,,,,,,,OFF,false,,,,,,,,,,true,WITH_WATCH,SAILOR,Kalibrierung abgebrochen.,AMBER,
14:30:21,1786797021450,46.8228827,10.5153226,3.2850964712276456,221.0,true,3.79,238.81460338641273,true,IDLE,1.6275242083578974,9.876118223896583,43.0,0,149.0,false,false,musto-skiff-default,3.127580849167257,1671.8704422315866,false,,,,,,,OFF,false,,,,,,,,,,true,WITH_WATCH,SAILOR,Kalibrierung abgebrochen.,AMBER,
14:30:22,1786797022459,46.8228733,10.5153075,2.954642842924118,232.0,true,3.79,238.81460338641273,true,IDLE,1.6275242083578974,9.876118223896583,43.0,0,149.0,false,false,musto-skiff-default,2.93376916990601,1673.4236554813745,false,,,,,,,OFF,false,,,,,,,,,,true,WITH_WATCH,SAILOR,Kalibrierung abgebrochen.,AMBER,
14:30:23,1786797023468,46.8228659,10.5152902,3.090712024882793,229.0,true,3.79,238.81460338641273,true,IDLE,1.6275242083578974,9.876118223896583,43.0,0,149.0,false,false,musto-skiff-default,3.04547785946903,1674.9759680795582,false,,,,,,,OFF,false,,,,,,,,,,true,WITH_WATCH,SAILOR,Kalibrierung abgebrochen.,AMBER,
14:30:24,1786797024477,46.8228543,10.5152737,3.7127419751172064,226.0,true,3.79,238.81460338641273,true,IDLE,1.6275242083578974,9.876118223896583,43.0,0,149.0,false,false,musto-skiff-default,3.6202681723099905,1676.7759156142317,false,,,,,,,OFF,false,,,,,,,,,,true,WITH_WATCH,SAILOR,Kalibrierung abgebrochen.,AMBER,
14:30:25,1786797025486,46.8228422,10.5152633,3.1684657107310294,221.0,true,3.79,238.81460338641273,true,IDLE,1.6275242083578974,9.876118223896583,43.0,0,149.0,false,false,musto-skiff-default,3.016542364864629,1678.33681375163,false,,,,,,,OFF,false,,,,,,,,,,true,WITH_WATCH,SAILOR,Kalibrierung abgebrochen.,AMBER,
14:30:26,1786797026495,46.8228322,10.5152513,3.207342553655147,227.0,true,3.79,238.81460338641273,true,IDLE,1.6275242083578974,9.876118223896583,43.0,0,149.0,false,false,musto-skiff-default,3.1393957572786535,1679.7755824390806,false,,,,,,,OFF,false,,,,,,,,,,true,WITH_WATCH,SAILOR,Kalibrierung abgebrochen.,AMBER,
14:30:27,1786797027504,46.8228239,10.5152367,3.090712024882793,227.0,true,3.79,238.81460338641273,true,IDLE,1.6275242083578974,9.876118223896583,43.0,0,149.0,false,false,musto-skiff-default,3.0252360187811784,1681.2198030525526,false,,,,,,,OFF,false,,,,,,,,,,true,WITH_WATCH,SAILOR,Kalibrierung abgebrochen.,AMBER,
14:30:28,1786797028512,46.8228146,10.5152168,3.829372735613823,229.0,true,3.79,238.81460338641273,true,IDLE,1.6275242083578974,9.876118223896583,43.0,0,149.0,false,false,musto-skiff-default,3.77332788952038,1683.0533556690766,false,,,,,,,OFF,false,,,,,,,,,,true,WITH_WATCH,SAILOR,Kalibrierung abgebrochen.,AMBER,
14:30:29,1786797029521,46.8228036,10.5151988,3.6544267107310295,223.0,true,3.79,238.81460338641273,true,IDLE,1.6275242083578974,9.876118223896583,43.0,0,149.0,false,false,musto-skiff-default,3.516101412908355,1684.8895849712983,false,,,,,,,OFF,false,,,,,,,,,,true,WITH_WATCH,SAILOR,Kalibrierung abgebrochen.,AMBER,
14:30:30,1786797030529,46.8227908,10.5151848,3.518357528772354,224.0,true,3.79,238.81460338641273,true,IDLE,1.6275242083578974,9.876118223896583,43.0,0,149.0,false,false,musto-skiff-default,3.401401167068302,1686.6673435695473,false,,,,,,,OFF,false,,,,,,,,,,true,WITH_WATCH,SAILOR,Kalibrierung abgebrochen.,AMBER,
14:30:31,1786797031536,46.8227789,10.5151727,3.090712024882793,222.0,true,3.79,238.81460338641273,true,IDLE,1.6275242083578974,9.876118223896583,43.0,0,149.0,false,false,musto-skiff-default,2.9585711012128684,1688.279326082901,false,,,,,,,OFF,false,,,,,,,,,,true,WITH_WATCH,SAILOR,Kalibrierung abgebrochen.,AMBER,
14:30:32,1786797032545,46.8227666,10.5151595,3.4017269999999997,220.0,true,3.79,238.81460338641273,true,IDLE,1.6275242083578974,9.876118223896583,43.0,0,149.0,false,false,musto-skiff-default,3.219962831440872,1689.9761715026025,false,,,,,,,OFF,false,,,,,,,,,,true,WITH_WATCH,SAILOR,Kalibrierung abgebrochen.,AMBER,
14:30:33,1786797033552,46.8227543,10.5151429,3.7516188180413246,226.0,true,3.79,238.81460338641273,true,IDLE,1.6275242083578974,9.876118223896583,43.0,0,149.0,false,false,musto-skiff-default,3.6581767040693616,1691.837846484849,false,,,,,,,OFF,false,,,,,,,,,,true,WITH_WATCH,SAILOR,Kalibrierung abgebrochen.,AMBER,
14:30:34,1786797034556,46.8227436,10.5151221,3.7321803965792655,232.0,true,3.79,238.81460338641273,true,IDLE,1.6275242083578974,9.876118223896583,43.0,0,149.0,false,false,musto-skiff-default,3.7058136519727705,1693.817789858553,false,,,,,,,OFF,false,,,,,,,,,,true,WITH_WATCH,SAILOR,Kalibrierung abgebrochen.,AMBER,
14:30:35,1786797035563,46.8227344,10.5151034,3.3045348926897047,227.0,true,3.79,238.81460338641273,true,IDLE,1.6275242083578974,9.876118223896583,43.0,0,149.0,false,false,musto-skiff-default,3.234529099508454,1695.5701876382266,false,,,,,,,OFF,false,,,,,,,,,,true,WITH_WATCH,SAILOR,Kalibrierung abgebrochen.,AMBER,
